bl_bi24latitude,bl_bi24longitude,bl_dw15,bl_dw16,bl_dw19,bl_dw20,bl_dw21,bl_dw23,bl_dw25,bl_dw31,bl_dw32,bl_dw33,bl_dw34,bl_dw36,bl_dw39,bl_dw40,bl_dw41,bl_dw42,bl_dw44,bl_dw45,bl_dw46,bl_dw47,bl_dw52,bl_dw53,bl_dw54,bl_dw56,bl_dw57,bl_dw59,bl_dw61,bl_dw63,bl_dw64,bl_dw72,bl_dw73,bl_sd13,bl_sd14,bl_sd15,bl_sd24_piazza,bl_sd24_leghar,bl_sd26,bl_sd27,bl_sd28,bl_sd33,bl_sd35,bl_sd36,bl_sd43,bl_sd45,bl_sd46,bl_sd48,bl_sd49,bl_sd50,bl_sd51,a01
9.0477734,38.671726,1,2,1,15,2,2,2,1,,,,,1,2,1,1,3,5,2,,4,2,2,1,1,2,1,15,6,1,1,5,2,3,60,60,20,5,60,1,4,2,1,3,30,2,2,2,2,117
8.9670591,38.509193,2,3,2,,2,2,1,1,,,,,1,1,2,,-999,1,2,,1,2,2,1,1,5,2,10,5,1,7,5,2,3,-888,-888,30,30,-888,2,1,2,2,1,20,2,2,2,2,118
9.0468235,38.677116,1,2,1,10,2,2,2,1,,,,,1,2,2,,3,10,2,,4,2,1,1,1,5,2,4,5,1,7,4,2,3,-888,-888,20,5,-888,2,4,2,1,4,30,2,2,2,2,119
9.0923223,38.938351,2,3,2,,2,2,2,1,,,,,1,1,1,1,5,10,2,,1,2,2,1,1,5,1,15,6,1,7,4,1,1,60,75,5,5,60,1,5,2,2,2,30,2,2,2,2,120
9.1001797,38.949322,2,3,1,3,1,2,1,1,,,,,1,2,2,,5,1,2,,1,1,,1,1,-999,1,5,3,1,5,4,2,2,45,60,10,10,60,2,.1,2,1,1,10,2,2,2,2,121
9.0919266,38.952419,1,2,1,15,2,2,2,1,,,,,1,1,2,,4,1,2,,1,2,2,1,1,5,1,15,1,1,7,4,4,3,40,60,5,5,40,2,3,2,1,.5,10,1,1,1,1,122
9.066186,38.496681,1,3,1,10,2,2,2,1,,,,,1,2,1,3,5,1,2,,1,2,2,1,1,-999,1,10,2,1,7,5,2,3,-888,-888,15,15,-888,2,2,-888,2,2,20,-888,-888,-888,-888,123
9.0182648,38.657776,2,3,2,,1,2,2,1,,,,,1,2,2,,4,1,2,,1,2,2,2,,,,,,1,5,5,2,3,-888,-888,10,10,-888,2,2,-888,1,-888,,-888,-888,-888,-888,124
9.0955296,38.952003,2,3,2,,1,2,2,1,,,,,1,2,2,,5,1,2,,1,2,2,1,1,5,1,2,2,1,5,4,2,4,30,60,10,10,60,2,1,5,2,2,30,2,4,2,2,125
9.0899525,38.936699,2,3,2,,1,2,2,1,,,,,1,1,1,2,3,10,2,,1,2,2,1,1,5,1,2,5,1,7,4,2,1,-888,-888,5,5,-888,2,3,2,1,2,30,-888,-888,-888,-888,126
9.0820093,38.95636,1,3,1,7,2,2,2,1,,,,,1,1,1,1,3,2,2,,1,2,2,1,1,5,1,5,2,1,7,5,2,4,-888,-888,10,10,-888,2,4,-888,1,1.5,20,2,2,2,2,127
9.292367,38.563622,1,2,1,4,2,2,2,1,,,,,1,2,1,2,4,1,2,,1,2,2,1,1,-999,1,6,12,1,7,4,2,3,-888,-888,-888,-888,-888,2,1.5,-888,1,1.3,10,1,2,2,2,128
9.292016,38.567116,1,2,1,15,1,2,2,1,,,,,1,2,1,5,4,1,2,,1,1,,1,1,-999,1,3,12,1,5,4,2,3,120,-888,10,10,-888,1,1,2,1,1,15,1,1,1,1,129
9.0458908,38.678116,1,3,1,4,2,2,2,1,,,,,1,2,2,,3,10,2,,1,2,2,1,1,5,1,4,12,1,7,4,2,3,120,120,20,5,120,1,5,2,1,4,60,2,2,2,2,130
8.8346996,38.860027,1,2,1,3,2,1,2,1,,,,,1,2,1,5,4,1,2,,1,2,2,1,1,1,1,7,12,1,7,5,2,2,-888,-888,10,10,-888,2,1,4,1,3,5,2,2,2,2,131
8.8341131,38.858223,1,3,1,15,2,1,4,1,,,,,1,2,1,4,5,1,2,,1,2,2,1,1,-999,2,10,3,1,10,5,2,2,-888,-888,5,5,-888,1,4,4,1,1,10,1,4,2,2,132
8.8375921,38.861656,1,2,1,14,2,2,2,1,,,,,1,2,1,2,5,1,2,,4,2,2,1,1,1,2,3,10,1,7,5,1,3,-888,-888,10,10,-888,1,5,2,2,1,5,1,2,2,2,133
8.8367004,38.860611,1,3,1,4,2,2,2,1,,,,,1,2,2,,5,1,2,,4,2,2,1,1,1,2,5,3,1,7,4,1,3,-888,-888,20,20,-888,2,1,-888,2,1,15,-888,-888,-888,-888,134
8.8361053,38.859707,1,2,1,10,2,2,2,1,,,,,1,2,1,4,3,10,2,,1,2,2,1,1,-999,1,2,5,1,7,5,1,2,-888,-888,20,20,-888,1,1.5,2,2,1.5,15,-888,-888,-888,-888,135
8.8381805,38.862263,1,2,1,15,1,2,2,1,,,,,1,2,2,,5,1,2,,1,2,2,1,1,1,2,4,6,1,10,4,2,3,30,40,5,5,30,2,.5,2,2,1,10,2,2,2,2,136
8.8515406,38.871132,1,2,1,15,2,2,1,1,,,,,1,2,2,,4,1,2,,1,2,2,1,1,1,2,6,12,1,10,5,2,3,60,30,25,2,60,2,10,-888,1,3,30,1,4,2,2,137
8.8347216,38.859802,1,2,1,3,2,2,2,1,,,,,1,2,1,6,5,1,2,,1,2,2,1,1,-999,1,5,6,1,5,5,1,3,-888,-888,20,20,-888,2,1,5,2,.5,10,2,2,2,2,138
8.8533316,38.869579,2,3,1,3,2,2,2,1,,,,,1,2,2,,5,1,2,,1,2,2,1,1,5,1,3,6,1,7,4,2,3,-888,-888,25,2,-888,1,2,2,2,1.5,15,-888,-888,-888,-888,139
8.8360453,38.855061,1,3,1,5,2,2,2,1,,,,,5,,2,,3,5,2,,1,2,2,1,1,-999,1,4,6,1,5,5,1,3,30,-888,10,10,30,1,3,2,2,1,10,-888,-888,-888,-888,140
8.8352127,38.858414,1,3,1,5,2,2,2,1,,,,,1,2,1,5,4,1,2,,1,2,2,1,1,-999,1,4,6,1,7,5,2,3,-888,-888,15,15,-888,1,4,2,2,1,10,2,-888,-888,-888,141
8.8355637,38.860413,1,2,1,5,2,2,2,1,,,,,1,2,1,7,5,1,2,,1,2,2,1,1,-999,1,6,2,1,7,4,1,3,-888,-888,10,10,-888,1,10,2,2,1,10,-888,-888,-888,-888,142
9.0988398,38.94981,1,3,1,3,2,2,2,1,,,,,1,1,2,,5,1,2,,1,2,1,1,1,5,1,3,6,1,7,4,2,2,-888,-888,10,10,-888,2,.5,2,2,1,20,-888,-888,-888,-888,143
9.0986738,38.951748,2,3,2,,2,2,2,1,,,,,1,1,2,,4,1,2,,1,2,2,1,1,5,1,6,2,1,5,5,2,3,60,80,20,20,60,1,1,4,2,1.5,20,-888,-888,-888,-888,144
9.0801821,38.957836,2,3,2,,2,2,2,1,,,,,1,2,2,,5,2,2,,1,2,2,1,1,5,1,5,3,1,5,4,2,3,60,-888,15,5,60,1,2.5,2,2,1,10,-888,-888,-888,-888,145
9.0789471,38.957111,2,3,2,,2,2,2,1,,,,,1,2,2,,5,1,2,,1,2,2,1,1,5,1,6,3,1,7,4,2,3,-888,-888,15,5,-888,1,3,2,2,1.5,15,-888,-888,-888,-888,146
9.065959,38.496624,1,2,1,5,2,2,2,1,,,,,1,2,1,5,5,5,2,,1,2,2,1,1,-999,1,5,3,1,7,5,2,3,90,120,10,5,-888,2,-888,2,2,1,10,-888,-888,-888,-888,147
9.0950794,38.956417,1,3,1,4,1,2,1,1,,,,,1,2,2,,5,1,2,,1,2,2,1,1,5,1,6,5,1,7,4,2,3,60,80,5,5,60,2,1,2,2,1,10,2,-888,-888,-888,148
9.0939198,38.954556,1,3,1,-888,1,2,1,1,,,,,1,2,2,,4,1,2,,1,2,2,1,1,5,1,7,6,1,5,4,2,3,30,40,5,5,30,2,2,4,2,.050000001,5,4,-888,-888,2,149
8.8534031,38.870941,2,3,1,2,2,2,2,1,,,,,5,,2,,5,1,2,,1,2,2,1,1,1,2,3,6,1,7,4,1,2,-888,-888,30,2,-888,2,4,2,2,4,40,2,2,2,2,150
9.0215778,38.799397,1,3,2,,2,2,2,1,,,,,1,1,2,,4,1,2,,1,2,2,1,1,5,1,6,8,1,7,4,2,3,42,35,10,3,35,1,3,2,2,2,15,-888,-888,-888,-888,151
8.8364487,38.861538,1,2,1,7,2,2,1,1,,,,,1,1,1,3,4,1,2,,1,2,2,1,1,-999,1,5,6,1,5,5,2,2,-888,-888,15,5,-888,2,1,-888,2,.5,5,-888,-888,-888,-888,152
8.9405384,38.895199,8,3,2,,1,1,2,1,,,,,1,1,2,,-999,2,2,,1,2,2,2,,,,,,4,7,5,2,4,-888,-888,30,30,-888,2,-888,-888,1,1,10,2,2,2,2,153
8.9400282,38.894939,8,3,2,,1,2,2,1,,,,,1,2,2,,5,1,2,,1,2,2,2,,,,,,1,7,5,2,4,-888,-888,20,20,-888,2,-888,-888,1,1,10,2,2,2,2,154
8.9397011,38.89426,8,3,2,,2,2,1,1,,,,,1,2,2,,4,1,2,,1,2,2,2,,,,,,1,7,5,2,4,60,50,30,30,30,1,1.5,2,1,1,10,2,2,2,2,155
8.943265,38.902687,8,3,2,,2,2,2,1,,,,,1,2,2,,4,1,2,,1,2,2,2,,,,,,3,7,5,2,4,-888,-888,60,60,-888,2,1,2,1,1,15,2,2,2,2,156
8.9400301,38.8965,8,3,2,,1,2,2,1,,,,,5,,2,,-999,1,2,,1,2,2,2,,,,,,4,7,5,2,4,-888,-888,25,25,-888,1,1,2,2,1,15,-888,-888,-888,-888,157
8.9606495,38.90118,8,3,2,,1,2,2,1,,,,,1,1,2,,-999,1,2,,1,2,2,2,,,,,,3,10,5,2,4,-888,-888,15,15,-888,2,3,2,1,2,20,2,2,2,2,158
8.9601622,38.900433,8,3,2,,1,2,4,1,,,,,1,1,2,,-999,1,2,,1,2,2,2,,,,,,4,10,5,2,4,90,45,25,25,45,2,2,4,1,2,25,2,2,2,2,159
8.9384985,38.895264,8,3,2,,2,1,2,1,,,,,1,1,1,1,5,1,2,,1,2,2,2,,,,,,4,10,5,2,4,-888,-888,60,60,-888,2,1,2,2,1,30,4,-888,-888,-888,160
8.9608822,38.904297,8,3,2,,2,1,4,1,,,,,1,1,2,,5,1,2,,1,2,2,2,,,,,,1,10,5,2,4,-888,-888,20,20,-888,2,3,4,1,3,30,2,2,2,2,161
8.9438314,38.903008,2,3,2,,1,2,2,1,,,,,1,1,2,,5,1,2,,4,2,2,2,,,,,,4,10,5,2,3,-888,-888,40,40,-888,2,.25,2,1,.25,10,2,2,2,2,162
8.945632,38.864479,2,3,2,,1,2,2,1,,,,,5,,2,,3,10,2,,4,2,2,2,,,,,,1,7,5,2,4,-888,-888,20,20,-888,2,4,-888,1,4,60,2,2,2,2,163
8.9454842,38.864223,8,3,2,,2,2,2,1,,,,,1,1,2,,4,1,2,,1,2,2,2,,,,,,1,7,5,2,4,-888,-888,20,20,-888,1,2,2,1,3,40,2,2,2,2,164
8.9455996,38.865276,8,3,2,,1,1,4,1,,,,,1,1,2,,5,1,2,,1,2,2,2,,,,,,3,10,5,2,4,-888,-888,25,25,-888,1,10,2,1,3,30,2,2,2,2,165
8.9466572,38.861607,8,3,2,,2,2,4,1,,,,,5,,2,,5,1,2,,1,2,2,2,,,,,,3,10,5,2,4,-888,-888,30,30,-888,2,4,4,1,4,60,2,2,2,2,166
8.947525,38.862598,8,3,2,,2,1,4,1,,,,,5,,2,,5,1,2,,1,2,2,2,,,,,,3,7,5,2,4,60,60,30,30,40,2,6,-888,1,1,3,2,2,2,2,167
8.9451876,38.86433,8,3,2,,2,1,4,1,,,,,5,,2,,5,1,2,,1,2,2,2,,,,,,3,7,5,4,4,-888,-888,30,30,90,1,6,2,2,1,3,2,2,2,2,168
9.1555367,39.020897,1,2,1,10,2,2,2,1,,,,,1,2,1,4,5,1,2,,1,2,1,1,1,-999,1,2,4,1,7,4,2,2,-888,-888,10,10,-888,1,1,2,1,15,1,2,2,2,2,169
9.0962515,38.95615,1,3,2,,2,2,2,1,,,,,5,,2,,5,5,2,,1,2,1,1,1,5,1,10,6,1,7,4,2,2,60,50,3,3,30,2,1.5,-888,2,1,10,2,2,2,2,170
9.620676,38.649651,1,2,2,,2,2,2,1,,,,,1,2,2,,4,1,2,,1,2,2,1,1,5,1,7,10,1,7,4,2,2,-888,-888,10,-888,-888,2,.25,2,1,.02,5,2,2,2,2,171
9.622776,38.648605,2,3,2,,2,2,2,1,,,,,1,2,1,2,4,1,2,,1,2,2,1,1,-999,1,7,12,1,5,5,2,4,-888,-888,10,-888,-888,2,.25,4,2,.25,15,-888,-888,-888,-888,172
9.6212749,38.647858,2,3,2,,2,2,2,1,,,,,1,2,1,4,5,1,2,,1,2,2,1,1,-999,1,5,10,1,10,4,2,3,-888,-888,15,-888,-888,2,1,-888,1,.5,20,2,2,2,2,173
9.6244526,38.644032,2,3,2,,2,2,2,1,,,,,5,,2,,4,1,2,,1,2,1,1,1,5,1,7,10,1,5,4,2,1,-888,-888,5,-888,-888,1,.12,4,2,1,20,-888,-888,-888,-888,174
9.6209793,38.648998,1,2,1,7,2,2,2,1,,,,,1,2,1,8,5,1,2,,1,2,2,1,1,-999,1,6,4,1,1,4,2,2,90,90,10,-888,-888,1,-888,2,2,.25,10,2,-888,-888,-888,175
9.6198072,38.650162,2,3,1,4,2,2,2,1,,,,,1,3,2,,5,5,2,,1,2,1,1,1,5,1,15,6,1,7,4,4,3,120,120,20,60,-888,2,1,2,1,.0099999998,5,2,4,2,2,176
9.6235008,38.647327,2,3,1,5,2,2,2,1,,,,,1,2,1,2,5,1,2,,1,2,2,1,1,-999,1,6,8,1,7,4,2,3,-888,-888,15,-888,-888,1,1,2,1,.5,10,2,4,2,2,177
8.6351652,38.500122,1,3,2,,2,2,2,1,,,,,5,,2,,-999,10,2,,4,2,2,1,1,5,2,4,6,1,7,5,2,4,-888,-888,20,-888,-888,1,1,2,1,1.5,25,2,2,2,2,178
8.6301098,38.497231,8,3,2,,2,1,4,1,,,,,1,1,2,,-999,4,2,,1,2,2,1,1,1,2,4,12,1,7,5,2,2,120,110,20,-888,-888,2,.5,4,1,.5,15,2,2,2,2,179
8.6330204,38.499825,1,3,2,,2,2,2,1,,,,,5,,2,,5,5,2,,1,2,2,1,1,-999,1,7,3,1,7,5,2,3,-888,-888,2,-888,-888,1,.5,2,2,.75,20,4,2,2,2,180
8.6310806,38.501583,1,2,1,20,2,2,2,1,,,,,1,3,2,,5,1,2,,1,2,2,1,1,1,1,5,6,1,7,4,2,2,90,90,2,-888,90,2,.0020000001,2,1,.0020000001,1,2,2,2,2,181
8.6292057,38.503029,8,3,2,,2,1,4,1,,,,,1,2,2,,5,1,2,,1,2,2,1,1,5,2,20,12,1,7,5,2,3,-888,-888,5,-888,-888,2,.1,4,1,.15000001,10,-888,2,2,2,182
8.7041674,38.925926,1,3,-888,,2,2,5,1,,,,,1,1,2,,5,2,2,,1,2,2,2,,,,,,3,7,5,4,4,-888,-888,90,90,-777,1,3,2,1,2.5,15,2,4,2,2,183
8.7260275,38.965523,4,3,2,,2,2,5,1,,,,,1,1,2,,5,1,2,,4,2,2,2,,,,,,4,7,5,2,3,-888,-888,30,30,-888,2,5,-888,1,3,30,2,2,2,2,184
8.7327995,38.936562,1,2,1,3,2,2,2,1,,,,,1,2,2,,5,3,2,,1,2,2,2,,,,,,1,10,5,2,3,-888,-888,5,5,-888,2,5,2,1,6,60,2,2,2,2,185
8.7696867,38.951118,1,2,1,12,2,2,2,1,,,,,1,2,2,,5,1,2,,1,2,2,1,1,5,1,30,3,1,5,5,2,2,60,50,15,15,60,2,5,2,2,2,25,2,2,2,2,186
8.7363014,38.941299,6,3,2,,2,2,2,1,,,,,5,,2,,5,1,2,,4,2,2,2,,,,,,4,10,5,2,2,-888,-888,3,3,-888,2,3.5,2,1,5,60,2,4,2,2,187
8.7228527,38.933498,2,3,2,,2,2,2,1,,,,,5,,2,,-999,5,2,,1,2,2,2,,,,,,4,7,5,2,4,-888,-888,20,20,-888,2,-888,2,1,-888,,2,2,2,2,188
8.7492743,38.966583,6,3,2,,2,2,5,1,,,,,5,,2,,5,1,2,,1,2,2,2,,,,,,1,7,5,2,4,-888,-888,20,20,-888,1,1.5,2,1,1.5,20,2,2,2,2,189
8.7919893,38.904781,2,3,2,,2,2,2,1,,,,,1,2,2,,4,1,2,,1,2,2,2,,,,,,1,7,5,2,3,40,45,25,25,30,2,15,2,2,.57999998,5,2,2,2,2,190
8.7958879,38.901665,1,3,1,3,2,2,2,1,,,,,1,2,1,3,5,15,2,,4,2,2,1,1,5,1,10,2,1,7,3,1,1,-888,-888,15,15,-888,2,1.5,-888,2,.25,5,2,-888,-888,-888,191
8.7952776,38.89967,1,2,1,6,1,2,2,1,,,,,1,2,1,5,1,1,1,4,4,2,2,1,1,-999,1,2,4,1,1,4,2,1,-888,-888,20,20,-888,2,2,-888,2,1,10,2,-888,-888,-888,192
8.8283005,38.846039,2,3,2,,2,2,2,1,,,,,1,2,1,1,4,1,2,,1,2,2,1,1,1,2,3,2,1,10,4,2,2,-888,-888,10,5,-888,2,-888,2,2,.5,10,-888,-888,-888,-888,193
8.8338614,38.841423,2,3,1,2,2,2,1,1,,,,,1,2,2,,-999,5,2,,1,2,2,2,,,,,,3,7,5,4,2,-888,-888,30,30,-888,2,3,2,1,.25,10,1,1,2,2,194
9.1821661,38.760757,1,2,2,,2,2,2,1,,,,,1,2,1,5,5,5,1,2,4,2,2,1,1,-999,1,8,6,1,7,3,1,1,-888,-888,5,5,-888,1,1,2,1,.050000001,2,2,2,2,2,195
9.1819305,38.760742,1,2,1,2,2,2,2,1,,,,,1,2,2,,1,1,1,2,4,2,2,1,1,2,2,3,12,1,1,4,1,1,30,40,5,5,30,2,.5,2,1,1,10,2,2,2,2,196
9.064599,38.492558,1,1,1,20,1,2,5,1,,,,,1,2,1,3,2,-777,1,3,1,2,2,1,1,1,1,15,4,1,1,3,2,3,60,80,10,10,55,1,1,2,2,1,30,2,3,2,2,197
9.0641232,38.49279,1,2,1,25,2,2,4,1,,,,,1,2,1,4,1,-888,2,,1,2,2,1,1,1,1,20,4,1,7,3,5,3,60,60,3,3,60,1,1,2,1,1,15,2,2,-888,2,198
9.0636444,38.489998,1,2,1,22,1,2,4,1,,,,,1,2,2,,3,-888,1,3,4,2,2,1,1,5,1,2,1,1,1,5,5,2,50,60,10,10,70,2,2,4,2,1,15,-888,-888,-888,-888,199
9.0633564,38.49263,2,3,1,19,2,2,4,1,,,,,1,2,1,4,3,1,1,2,1,2,2,1,1,1,1,9,5,1,7,3,1,1,-888,-888,20,20,-888,1,4,2,1,.5,15,3,4,4,3,200
9.0639811,38.490528,1,1,1,15,2,2,3,1,,,,,1,2,1,12,2,-777,1,3,4,2,2,1,1,1,1,3,6,1,5,5,5,4,-888,-888,10,10,-888,1,10,2,2,8,50,-888,-888,-888,-888,201
9.0639267,38.4799,2,3,1,24,1,1,5,1,,,,,1,1,1,2,3,-888,2,,4,2,2,1,1,1,1,20,12,1,5,5,5,4,60,90,10,10,-888,1,7,4,2,5,30,-888,-888,-888,-888,202
9.0629559,38.491802,1,2,1,10,1,2,2,1,,,,,1,3,2,,2,5,1,3,2,2,2,1,1,1,1,5,1,1,7,3,2,1,60,60,5,3,-888,1,3,4,1,5,30,2,4,4,4,203
9.0591793,38.489517,1,2,1,24,1,1,4,1,,,,,1,1,2,,2,-777,1,2,1,2,2,1,1,1,2,28,2,1,5,4,4,3,60,80,20,20,-888,1,5,2,1,1.5,10,2,2,4,2,204
9.0586023,38.490223,1,1,1,26,1,2,4,1,,,,,1,3,1,3,2,20,1,4,4,2,2,1,1,1,1,8,12,1,6,4,5,3,-888,-888,30,30,-888,1,6,4,2,2,15,-888,-888,2,2,205
9.0637026,38.492027,1,2,1,15,2,2,4,1,,,,,1,1,1,3,1,2,1,3,1,2,2,1,1,1,1,5,3,1,6,3,2,1,30,30,5,5,30,2,3,4,2,3,15,2,2,2,2,206
9.0597649,38.48951,1,1,1,26,2,1,4,1,,,,,2,,1,5,2,-777,1,3,1,2,2,1,1,1,1,15,2,1,1,5,5,3,-888,-888,15,15,-888,1,4,2,1,1,5,2,2,-888,2,207
9.0609236,38.488434,1,2,1,26,2,1,4,1,,,,,1,1,1,3,4,-777,1,2,3,2,2,1,1,1,1,5,3,1,7,4,4,3,120,150,20,20,120,1,5,4,2,4,15,2,2,1,2,208
8.9977942,38.699455,1,2,2,,1,1,2,1,,,,,1,2,1,6,1,-888,1,2,2,1,,1,1,1,1,4,2,1,1,3,1,1,-888,-888,15,-888,30,1,10,1,2,1,5,-888,-888,-888,-888,209
9.0592384,38.492809,1,2,1,0,1,1,3,1,,,,,1,2,1,3,5,2,1,3,4,2,2,1,1,1,1,8,6,1,7,4,5,3,30,-888,10,10,-888,1,3,2,2,1,10,-888,-888,-888,-888,210
9.0581036,38.491966,1,2,1,24,1,1,5,1,,,,,1,3,2,,4,40,1,2,4,1,,1,1,1,1,15,4,1,7,3,2,1,90,-888,10,10,-888,1,3,4,1,6,30,3,4,4,3,211
9.0608721,38.487335,1,2,1,26,1,1,5,1,,,,,1,2,1,10,5,90,1,2,4,2,2,1,1,1,1,22,5,1,6,4,5,3,-888,70,20,20,-888,2,5,4,2,3,15,2,2,2,2,212
9.0613441,38.489784,1,2,1,22,1,1,5,1,,,,,1,3,1,3,2,-888,1,3,3,1,,1,1,1,1,15,12,1,7,3,4,2,60,80,10,10,-888,1,1,4,2,1,10,4,4,4,4,213
9.0562353,38.491623,1,2,1,30,2,1,4,1,,,,,1,3,1,4,2,-888,1,3,1,2,2,1,1,1,1,15,3,1,7,3,2,1,90,90,15,15,90,1,3,2,1,5,25,2,2,2,2,214
9.0619879,38.483891,2,3,1,22,1,1,5,1,,,,,1,2,2,,5,15,2,,1,2,2,1,1,5,2,10,7,1,7,4,5,3,-888,90,15,15,-888,2,4,4,2,4,30,-888,-888,-888,-888,215
9.0612764,38.486401,1,2,1,20,2,1,3,1,,,,,1,3,2,,5,1,2,,4,2,2,1,1,1,1,5,5,1,1,4,2,2,60,60,15,15,60,1,45,2,2,4,15,-888,-888,-888,-888,216
9.0620203,38.486378,1,2,1,22,2,1,4,1,,,,,1,3,1,5,2,-777,1,3,4,2,2,1,1,1,1,2,3,1,6,4,4,3,-888,-888,5,5,-888,1,5,2,2,3,20,2,3,2,2,217
9.0447664,38.397995,2,3,2,,2,2,2,1,,,,,1,2,1,3,4,2,2,,1,2,2,1,1,1,1,0,,1,7,5,5,3,-888,-888,20,5,-888,1,10,2,2,5,25,3,3,2,2,218
9.0467348,38.398392,2,3,2,,2,2,4,1,,,,,1,2,1,5,5,5,2,,1,2,2,1,1,1,1,15,4,1,6,4,4,3,-888,-888,15,15,-888,2,25,3,1,4,25,3,4,3,2,219
9.0467606,38.398335,1,2,2,,2,2,3,1,,,,,1,3,1,6,5,-777,2,,1,1,,1,1,1,1,0,,1,6,5,5,4,50,90,15,10,120,2,4,5,2,3,10,2,2,2,2,220
9.0471449,38.392986,1,2,2,,2,2,2,1,,,,,1,2,2,,5,5,2,,1,2,2,1,1,1,1,0,,1,1,1,4,2,50,-888,2,2,-888,2,1,4,2,1,15,4,4,4,4,221
9.0467243,38.396221,1,2,1,4,2,2,3,1,,,,,1,3,1,4,5,15,2,,2,1,,1,1,1,1,12,12,1,6,5,5,3,-888,-888,2,2,-888,1,2,4,1,2,15,2,2,2,2,222
9.0510464,38.399292,1,3,2,,2,2,2,1,,,,,1,3,1,6,5,5,2,,4,2,2,1,1,1,1,0,,1,1,5,5,3,60,60,5,5,60,1,3,2,2,1,10,-888,-888,-888,-888,223
9.0460815,38.398548,1,2,1,5,2,2,2,1,,,,,1,3,1,4,4,10,2,,1,2,2,1,1,1,1,24,5,1,7,4,4,3,75,-888,10,5,-888,2,3,3,1,1,5,2,2,2,2,224
9.0475769,38.396622,1,2,2,,2,2,2,1,,,,,1,2,2,,4,10,2,,4,2,1,1,1,1,1,6,5,1,1,5,5,3,120,150,30,5,100,1,1,4,2,1,20,4,4,2,4,225
9.0666933,38.48983,1,2,1,22,2,1,5,1,,,,,1,3,1,11,2,-888,1,3,1,2,2,1,1,1,1,14,-888,1,6,5,5,3,60,80,3,3,-888,2,-888,2,2,-888,,-888,-888,-888,-888,226
9.0524435,38.397141,1,2,2,,2,2,2,1,,,,,1,2,2,,5,5,2,,1,2,2,1,1,1,2,0,,1,7,5,5,3,120,-888,15,15,90,1,5,2,2,-888,,2,2,2,2,227
9.0515566,38.398117,1,3,1,0,2,1,2,1,,,,,1,1,2,,5,10,2,,1,2,2,1,1,5,1,0,,1,7,5,5,3,90,100,20,15,110,1,2,2,1,3,20,2,2,2,2,228
9.0457878,38.391262,1,2,1,0,2,2,2,1,,,,,1,3,2,,5,5,2,,1,2,2,1,1,1,1,0,,1,1,5,5,3,70,-888,5,5,60,2,.5,2,1,1,15,2,2,2,2,229
9.0449867,38.392467,1,2,2,,2,2,2,1,,,,,1,3,2,,5,2,2,,1,1,,1,1,1,1,0,,1,7,5,5,3,45,-888,10,10,-888,1,1,4,1,1,10,2,2,2,2,230
9.04533,38.389866,1,2,1,3,2,2,2,1,,,,,1,3,2,,4,10,2,,1,2,2,1,1,1,1,4,3,1,1,5,5,3,60,90,5,5,-888,1,.5,2,1,.69999999,5,2,2,2,2,231
9.0488977,38.385113,2,3,1,3,2,2,2,1,,,,,1,2,2,,5,15,2,,4,2,2,1,1,1,1,0,,1,7,1,4,1,120,120,2,2,90,1,2.5,2,1,1.5,15,4,4,2,3,232
9.0521355,38.398266,1,2,1,7,2,2,2,1,,,,,1,2,2,,5,10,2,,1,2,2,1,1,1,2,3,2,1,11,5,5,3,45,45,10,10,45,2,4,2,2,4,25,2,2,2,2,233
9.0460978,38.392292,1,3,2,,2,2,4,1,,,,,1,3,1,2,5,2,2,,4,2,2,1,1,1,1,0,,1,7,5,5,3,60,-888,5,5,-888,2,.80000001,4,2,2,20,2,3,2,2,234
9.0491171,38.386116,2,3,2,,2,2,2,1,,,,,1,2,2,,5,5,2,,1,2,2,1,1,1,1,0,,1,1,5,4,3,-888,-888,10,10,-888,1,2,5,1,.5,5,2,2,2,2,235
9.0496464,38.397655,1,2,2,,2,2,2,1,,,,,1,2,2,,5,1,2,,1,2,2,1,1,1,1,0,,1,7,5,4,3,60,-888,10,10,-888,2,2,4,2,2,20,-888,-888,-888,-888,236
9.0478239,38.391273,1,2,2,,1,1,4,1,,,,,1,3,1,5,5,10,2,,1,1,,1,1,1,1,1,2,1,1,5,4,3,30,-888,10,10,-888,1,1,2,2,2,20,-888,-888,-888,-888,237
9.0458689,38.39394,1,2,2,,2,2,2,1,,,,,1,3,1,6,5,1,2,,1,2,2,1,1,1,1,0,,1,7,5,4,3,-888,-888,5,5,80,2,1,2,1,3,30,2,2,2,2,238
9.0502033,38.383286,2,3,1,5,2,2,4,1,,,,,1,2,2,,5,10,2,,1,2,2,1,1,1,1,0,,1,7,4,5,3,-888,-888,5,5,-888,1,2,4,1,.2,2,2,2,2,2,239
9.0482025,38.390446,1,2,2,,2,2,2,1,,,,,1,3,2,,5,3,2,,1,2,2,1,1,1,1,0,,1,7,5,4,3,45,60,5,5,-888,1,2,2,2,1,10,3,3,4,4,240
9.0717878,38.593277,1,2,1,22,2,2,5,1,,,,,1,2,2,,5,5,2,,1,2,2,1,1,5,1,4,6,1,1,5,5,3,40,-888,2,2,90,1,4,2,2,-888,,-888,-888,-888,-888,241
